meme_id,filename,platform,perceptual_hash,vector_id
1874,1324133764268275_0.jpg,sgag,dummy,-1
1875,1324810580867260_0.jpg,sgag,dummy,-1
1876,1324819754199676_0.jpg,sgag,dummy,-1
1877,1325202037494781_0.jpg,sgag,dummy,-1
1878,1325264724155179_0.jpg,sgag,dummy,-1
1879,1325314300816888_0.jpg,sgag,dummy,-1
1880,1326402247374760_0.jpg,sgag,dummy,-1
1881,1326742254007426_0.jpg,sgag,dummy,-1
1882,1326759634005688_0.jpg,sgag,dummy,-1
1883,1327011020647216_0.jpg,sgag,dummy,-1
1884,1327029570645361_0.jpg,sgag,dummy,-1
1885,1327068027308182_0.jpg,sgag,dummy,-1
1886,1327141907300794_0.jpg,sgag,dummy,-1
1887,1327150800633238_0.jpg,sgag,dummy,-1
1888,1327195540628764_0.jpg,sgag,dummy,-1
1889,1327876307227354_0.jpg,sgag,dummy,-1
1890,1327898283891823_0.jpg,sgag,dummy,-1
1891,1328288213852830_0.jpg,sgag,dummy,-1
1892,1328359717179013_0.jpg,sgag,dummy,-1
1893,1328952393786412_0.jpg,sgag,dummy,-1
1894,1328952710453047_0.jpg,sgag,dummy,-1
1895,1329591400389178_0.jpg,sgag,dummy,-1
1896,1329616817053303_0.jpg,sgag,dummy,-1
1897,1329703947044590_0.jpg,sgag,dummy,-1
1898,1329708237044161_0.jpg,sgag,dummy,-1
1899,1329883643693287_0.jpg,sgag,dummy,-1
1900,1329898763691775_0.jpg,sgag,dummy,-1
1901,1330163926998592_0.jpg,sgag,dummy,-1
1902,1330218133659838_0.jpg,sgag,dummy,-1
1903,1330247930323525_0.jpg,sgag,dummy,-1
1904,1330257036989281_0.jpg,sgag,dummy,-1
1905,1330259096989075_0.jpg,sgag,dummy,-1
1906,1330339376981047_0.jpg,sgag,dummy,-1
1907,1330349620313356_0.jpg,sgag,dummy,-1
1908,1330846360263682_0.jpg,sgag,dummy,-1
1909,1330849440263374_0.jpg,sgag,dummy,-1
1910,1330870330261285_0.jpg,sgag,dummy,-1
1911,1332020403479611_0.jpg,sgag,dummy,-1
1912,1332128213468830_0.jpg,sgag,dummy,-1
1913,1332695166745468_0.jpg,sgag,dummy,-1
1914,1332727743408877_0.jpg,sgag,dummy,-1
1915,1332744066740578_0.jpg,sgag,dummy,-1
1916,1333236693357982_0.jpg,sgag,dummy,-1
1917,1333292633352388_0.jpg,sgag,dummy,-1
1918,1333311853350466_0.jpg,sgag,dummy,-1
1919,1333383350009983_0.jpg,sgag,dummy,-1
1920,1333853686629616_0.jpg,sgag,dummy,-1
1921,1333885763293075_0.jpg,sgag,dummy,-1
1922,1333942373287414_0.jpg,sgag,dummy,-1
1923,1333981593283492_0.jpg,sgag,dummy,-1
1924,1333982209950097_0.jpg,sgag,dummy,-1
1925,1334004526614532_0.jpg,sgag,dummy,-1
1926,1334438603237791_0.jpg,sgag,dummy,-1
1927,1334439503237701_0.jpg,sgag,dummy,-1
1928,1334550596559925_0.jpg,sgag,dummy,-1
1929,1334605269887791_0.jpg,sgag,dummy,-1
1930,1335685096446475_0.jpg,sgag,dummy,-1
1931,1335742766440708_0.jpg,sgag,dummy,-1
1932,1336412803040371_0.jpg,sgag,dummy,-1
1933,1336445313037120_0.jpg,sgag,dummy,-1
1934,1336447876370197_0.jpg,sgag,dummy,-1
1935,1336480319700286_0.jpg,sgag,dummy,-1
1936,1336604939687824_0.jpg,sgag,dummy,-1
1937,1336636916351293_0.jpg,sgag,dummy,-1
1938,1336784743003177_0.jpg,sgag,dummy,-1
1939,1337098972971754_0.jpg,sgag,dummy,-1
1940,1337122532969398_0.jpg,sgag,dummy,-1
1941,1337152179633100_0.jpg,sgag,dummy,-1
1942,1337154122966239_0.jpg,sgag,dummy,-1
1943,1337172896297695_0.jpg,sgag,dummy,-1
1944,1337176452964006_0.jpg,sgag,dummy,-1
1945,1337315956283389_0.jpg,sgag,dummy,-1
1946,1337812236233761_0.jpg,sgag,dummy,-1
1947,1337848012896850_0.jpg,sgag,dummy,-1
1948,1337888359559482_0.jpg,sgag,dummy,-1
1949,1337890262892625_0.jpg,sgag,dummy,-1
1950,1337897089558609_0.jpg,sgag,dummy,-1
1951,1338823082799343_0.jpg,sgag,dummy,-1
1952,1338875999460718_0.jpg,sgag,dummy,-1
1953,1338894326125552_0.jpg,sgag,dummy,-1
1954,1338959012785750_0.jpg,sgag,dummy,-1
1955,1338974359450882_0.jpg,sgag,dummy,-1
1956,1339843936030591_0.jpg,sgag,dummy,-1
1957,1339857656029219_0.jpg,sgag,dummy,-1
1958,1339918082689843_0.jpg,sgag,dummy,-1
1959,1340770532604598_0.jpg,sgag,dummy,-1
1960,1340772485937736_0.jpg,sgag,dummy,-1
1961,1341126802568971_0.jpg,sgag,dummy,-1
1962,1341129665902018_0.jpg,sgag,dummy,-1
1963,1341151442566507_0.jpg,sgag,dummy,-1
1964,1341292289219089_0.jpg,sgag,dummy,-1
1965,1341957995819185_0.jpg,sgag,dummy,-1
1966,1342012619147056_0.jpg,sgag,dummy,-1
1967,1342048089143509_0.jpg,sgag,dummy,-1
1968,1342729279075390_0.jpg,sgag,dummy,-1
1969,1342822725732712_0.jpg,sgag,dummy,-1
1970,1342823309065987_0.jpg,sgag,dummy,-1
1971,1342895269058791_0.jpg,sgag,dummy,-1
1972,1343551622326489_0.jpg,sgag,dummy,-1
1973,1343652512316400_0.jpg,sgag,dummy,-1
1974,1343712662310385_0.jpg,sgag,dummy,-1
1975,1344287928919525_0.jpg,sgag,dummy,-1
1976,1344312598917058_0.jpg,sgag,dummy,-1
1977,1344457265569258_0.jpg,sgag,dummy,-1
1978,1344522412229410_0.jpg,sgag,dummy,-1
1979,1345264672155184_0.jpg,sgag,dummy,-1
1980,1345265465488438_0.jpg,sgag,dummy,-1
1981,1345307778817540_0.jpg,sgag,dummy,-1
1982,1345336685481316_0.jpg,sgag,dummy,-1
1983,1346217012059950_0.jpg,sgag,dummy,-1
1984,1347013111980340_0.jpg,sgag,dummy,-1
1985,1347156245299360_0.jpg,sgag,dummy,-1
1986,1347937425221242_0.jpg,sgag,dummy,-1
1987,1348113541870297_0.jpg,sgag,dummy,-1
1988,1348923078456010_0.jpg,sgag,dummy,-1
1989,1348948945120090_0.jpg,sgag,dummy,-1
1990,1349043468443971_0.jpg,sgag,dummy,-1
1991,1349175511764100_0.jpg,sgag,dummy,-1
1992,1349240395090945_0.jpg,sgag,dummy,-1
1993,1350109271670724_0.jpg,sgag,dummy,-1
1994,1350162594998725_0.jpg,sgag,dummy,-1
1995,1350292258319092_0.jpg,sgag,dummy,-1
1996,1350469368301381_0.jpg,sgag,dummy,-1
1997,1351420344872950_0.jpg,sgag,dummy,-1
1998,1351522458196072_0.jpg,sgag,dummy,-1
1999,1351589628189355_0.jpg,sgag,dummy,-1
2000,1351597564855228_0.jpg,sgag,dummy,-1
2001,1351666831514968_0.jpg,sgag,dummy,-1
2002,1351889348159383_0.jpg,sgag,dummy,-1
2003,1352557131425938_0.jpg,sgag,dummy,-1
2004,1352914658056852_0.jpg,sgag,dummy,-1
2005,1353634767984841_0.jpg,sgag,dummy,-1
2006,1354841721197479_0.jpg,sgag,dummy,-1
2007,1354889451192706_0.jpg,sgag,dummy,-1
2008,1354965244518460_0.jpg,sgag,dummy,-1
2009,1355129454502039_0.jpg,sgag,dummy,-1
2010,1355143217833996_0.jpg,sgag,dummy,-1
2011,1355179327830385_0.jpg,sgag,dummy,-1
2012,1356048021076849_0.jpg,sgag,dummy,-1
2013,1356226371059014_0.jpg,sgag,dummy,-1
2014,1356242574390727_0.jpg,sgag,dummy,-1
2015,1356295524385432_0.jpg,sgag,dummy,-1
2016,1357483434266641_0.jpg,sgag,dummy,-1
2017,1357592490922402_0.jpg,sgag,dummy,-1
2018,1358287650852886_0.jpg,sgag,dummy,-1
2019,1358561147492203_0.jpg,sgag,dummy,-1
2020,1358564574158527_0.jpg,sgag,dummy,-1
2021,1358569874157997_0.jpg,sgag,dummy,-1
2022,1359686384046346_0.jpg,sgag,dummy,-1
2023,1359709984043986_0.jpg,sgag,dummy,-1
2024,1360982693916715_0.jpg,sgag,dummy,-1
2025,1360998437248474_0.jpg,sgag,dummy,-1
2026,1361046093910375_0.jpg,sgag,dummy,-1
2027,1361061123908872_0.jpg,sgag,dummy,-1
2028,1361697700511881_0.jpg,sgag,dummy,-1
2029,1361824627165855_0.jpg,sgag,dummy,-1
2030,1362474837100834_0.jpg,sgag,dummy,-1
2031,1362545687093749_0.jpg,sgag,dummy,-1
2032,1362612813753703_0.jpg,sgag,dummy,-1
2033,1362728397075478_0.jpg,sgag,dummy,-1
2034,1363290210352630_0.jpg,sgag,dummy,-1
2035,1363311800350471_0.jpg,sgag,dummy,-1
2036,1363352017013116_0.jpg,sgag,dummy,-1
2037,1363404620341189_0.jpg,sgag,dummy,-1
2038,1363873713627613_0.jpg,sgag,dummy,-1
2039,1363885856959732_0.jpg,sgag,dummy,-1
2040,1363960183618966_0.jpg,sgag,dummy,-1
2041,1363965976951720_0.jpg,sgag,dummy,-1
2042,1363968200284831_0.jpg,sgag,dummy,-1
2043,1364552663559718_0.jpg,sgag,dummy,-1
2044,1364597520221899_0.jpg,sgag,dummy,-1
2045,1364619153553069_0.jpg,sgag,dummy,-1
2046,1364712563543728_0.jpg,sgag,dummy,-1
2047,1364755786872739_0.jpg,sgag,dummy,-1
2048,1365038406844477_0.jpg,sgag,dummy,-1
2049,1365644246783893_0.jpg,sgag,dummy,-1
2050,1366053683409616_0.jpg,sgag,dummy,-1
2051,1366136326734685_0.jpg,sgag,dummy,-1
2052,1366180056730312_0.jpg,sgag,dummy,-1
2053,1366239306724387_0.jpg,sgag,dummy,-1
2054,1366345756713742_0.jpg,sgag,dummy,-1
2055,1366710963343888_0.jpg,sgag,dummy,-1
2056,1366771363337848_0.jpg,sgag,dummy,-1
2057,1367006869980964_0.jpg,sgag,dummy,-1
2058,1367415756606742_0.jpg,sgag,dummy,-1
2059,1367603536587964_0.jpg,sgag,dummy,-1
2060,1367632443251740_0.jpg,sgag,dummy,-1
2061,1367636886584629_0.jpg,sgag,dummy,-1
2062,1367753236572994_0.jpg,sgag,dummy,-1
2063,1368320389849612_0.jpg,sgag,dummy,-1
2064,1368376979843953_0.jpg,sgag,dummy,-1
2065,1368413009840350_0.jpg,sgag,dummy,-1
2066,1368433479838303_0.jpg,sgag,dummy,-1
2067,1368547333160251_0.jpg,sgag,dummy,-1
2068,1368562519825399_0.jpg,sgag,dummy,-1
2069,1368581376490180_0.jpg,sgag,dummy,-1
2070,1368594626488855_0.jpg,sgag,dummy,-1
2071,1368989286449389_0.jpg,sgag,dummy,-1
2072,1369058493109135_0.jpg,sgag,dummy,-1
2073,1369126543102330_0.jpg,sgag,dummy,-1
2074,1369127799768871_0.jpg,sgag,dummy,-1
2075,1369131836435134_0.jpg,sgag,dummy,-1
2076,1369259789755672_0.jpg,sgag,dummy,-1
2077,1369715333043451_0.jpg,sgag,dummy,-1
2078,1369793143035670_0.jpg,sgag,dummy,-1
2079,1369820823032902_0.jpg,sgag,dummy,-1
2080,1369831636365154_0.jpg,sgag,dummy,-1
2081,1370037069677944_0.jpg,sgag,dummy,-1
2082,1370160242998960_0.jpg,sgag,dummy,-1
2083,1370784312936553_0.jpg,sgag,dummy,-1
2084,1370850392929945_0.jpg,sgag,dummy,-1
2085,1370941329587518_0.jpg,sgag,dummy,-1
2086,1371449796203338_0.jpg,sgag,dummy,-1
2087,1371475066200811_0.jpg,sgag,dummy,-1
2088,1371539832861001_0.jpg,sgag,dummy,-1
2089,1371565536191764_0.jpg,sgag,dummy,-1
2090,1372209469460704_0.jpg,sgag,dummy,-1
2091,1372304536117864_0.jpg,sgag,dummy,-1
2092,1372676469414004_0.jpg,sgag,dummy,-1
2093,1372855746062743_0.jpg,sgag,dummy,-1
2094,1372962172718767_0.jpg,sgag,dummy,-1
2095,1373472222667762_0.jpg,sgag,dummy,-1
2096,1373485465999771_0.jpg,sgag,dummy,-1
2097,1373536592661325_0.jpg,sgag,dummy,-1
2098,1373538612661123_0.jpg,sgag,dummy,-1
2099,1374146105933707_0.jpg,sgag,dummy,-1
2100,1374204705927847_0.jpg,sgag,dummy,-1
2101,1374453185902999_0.jpg,sgag,dummy,-1
2102,1374778825870435_0.jpg,sgag,dummy,-1
2103,1374930182521966_0.jpg,sgag,dummy,-1
2104,1374964722518512_0.jpg,sgag,dummy,-1
2105,1374966522518332_0.jpg,sgag,dummy,-1
2106,1375404729141178_0.jpg,sgag,dummy,-1
2107,1375661852448799_0.jpg,sgag,dummy,-1
2108,1376058889075762_0.jpg,sgag,dummy,-1
2109,1376059055742412_0.jpg,sgag,dummy,-1
2110,1376089812406003_0.jpg,sgag,dummy,-1
2111,1376103792404605_0.jpg,sgag,dummy,-1
2112,1376110172403967_0.jpg,sgag,dummy,-1
2113,1376181642396820_0.jpg,sgag,dummy,-1
2114,1376235189058132_0.jpg,sgag,dummy,-1
2115,1376280219053629_0.jpg,sgag,dummy,-1
2116,1376718725676445_0.jpg,sgag,dummy,-1
2117,1376728699008781_0.jpg,sgag,dummy,-1
2118,1377319745616343_0.jpg,sgag,dummy,-1
2119,1377323308949320_0.jpg,sgag,dummy,-1
2120,1377964832218501_0.jpg,sgag,dummy,-1
2121,1378013095547008_0.jpg,sgag,dummy,-1
2122,1378098045538513_0.jpg,sgag,dummy,-1
2123,1378115895536728_0.jpg,sgag,dummy,-1
2124,1378156368866014_0.jpg,sgag,dummy,-1
2125,1378193685528949_0.jpg,sgag,dummy,-1
2126,1378205398861111_0.jpg,sgag,dummy,-1
2127,1378250655523252_0.jpg,sgag,dummy,-1
2128,1378268138854837_0.jpg,sgag,dummy,-1
2129,1378680595480258_0.jpg,sgag,dummy,-1
2130,1378723432142641_0.jpg,sgag,dummy,-1
2131,1379342695414048_0.jpg,sgag,dummy,-1
2132,1379373082077676_0.jpg,sgag,dummy,-1
2133,1379446918736959_0.jpg,sgag,dummy,-1
2134,1380020512012933_0.jpg,sgag,dummy,-1
2135,1380069785341339_0.jpg,sgag,dummy,-1
2136,1380105388671112_0.jpg,sgag,dummy,-1
2137,1380136308668020_0.jpg,sgag,dummy,-1
2138,1380156211999363_0.jpg,sgag,dummy,-1
2139,1380282518653399_0.jpg,sgag,dummy,-1
2140,1380984438583207_0.jpg,sgag,dummy,-1
2141,1380991621915822_0.jpg,sgag,dummy,-1
2142,1381366775211640_0.jpg,sgag,dummy,-1
2143,1382919885056329_0.jpg,sgag,dummy,-1
2144,1383272551687729_0.jpg,sgag,dummy,-1
2145,1383323711682613_0.jpg,sgag,dummy,-1
2146,1383408245007493_0.jpg,sgag,dummy,-1
2147,1384001924948125_0.jpg,sgag,dummy,-1
2148,1384085928273058_0.jpg,sgag,dummy,-1
2149,1384670608214590_0.jpg,sgag,dummy,-1
2150,1385214931493491_0.jpg,sgag,dummy,-1
2151,1385242454824072_0.jpg,sgag,dummy,-1
2152,1385262958155355_0.jpg,sgag,dummy,-1
2153,1385264324821885_0.jpg,sgag,dummy,-1
2154,1385278211487163_0.jpg,sgag,dummy,-1
2155,1385472398134411_0.jpg,sgag,dummy,-1
2156,1386454771369507_0.jpg,sgag,dummy,-1
2157,1386478388033812_0.jpg,sgag,dummy,-1
2158,1386482011366783_0.jpg,sgag,dummy,-1
2159,1386602731354711_0.jpg,sgag,dummy,-1
2160,1386717401343244_0.jpg,sgag,dummy,-1
2161,1386727991342185_0.jpg,sgag,dummy,-1
2162,1386753778006273_0.jpg,sgag,dummy,-1
2163,1387262687955382_0.jpg,sgag,dummy,-1
2164,1387303184617999_0.jpg,sgag,dummy,-1
2165,1387318271283157_0.jpg,sgag,dummy,-1
2166,1387881871226797_0.jpg,sgag,dummy,-1
2167,1387995451215439_0.jpg,sgag,dummy,-1
2168,1388029477878703_0.jpg,sgag,dummy,-1
2169,1388568031158181_0.jpg,sgag,dummy,-1
2170,1388728107808840_0.jpg,sgag,dummy,-1
2171,1389152231099761_0.jpg,sgag,dummy,-1
2172,1389162391098745_0.jpg,sgag,dummy,-1
2173,1389223407759310_0.jpg,sgag,dummy,-1
2174,1389276341087350_0.jpg,sgag,dummy,-1
2175,1389318671083117_0.jpg,sgag,dummy,-1
2176,1389331341081850_0.jpg,sgag,dummy,-1
2177,1389339797747671_0.jpg,sgag,dummy,-1
2178,1389886247693026_0.jpg,sgag,dummy,-1
2179,1389902531024731_0.jpg,sgag,dummy,-1
2180,1390392184309099_0.jpg,sgag,dummy,-1
2181,1391035764244741_0.jpg,sgag,dummy,-1
2182,1391093697572281_0.jpg,sgag,dummy,-1
2183,1391161367565514_0.jpg,sgag,dummy,-1
2184,1391665550848429_0.jpg,sgag,dummy,-1
2185,1391743477507303_0.jpg,sgag,dummy,-1
2186,1391860017495649_0.jpg,sgag,dummy,-1
2187,1392335700781414_0.jpg,sgag,dummy,-1
2188,1392349357446715_0.jpg,sgag,dummy,-1
2189,1392356197446031_0.jpg,sgag,dummy,-1
2190,1392359937445657_0.jpg,sgag,dummy,-1
2191,1392396204108697_0.jpg,sgag,dummy,-1
2192,1392532964095021_0.jpg,sgag,dummy,-1
2193,1393149987366652_0.jpg,sgag,dummy,-1
2194,1393251144023203_0.jpg,sgag,dummy,-1
2195,1393266334021684_0.jpg,sgag,dummy,-1
2196,1393311440683840_0.jpg,sgag,dummy,-1
2197,1394065400608444_0.jpg,sgag,dummy,-1
2198,1394065753941742_0.jpg,sgag,dummy,-1
2199,1394634407218210_0.jpg,sgag,dummy,-1
2200,1394677680547216_0.jpg,sgag,dummy,-1
2201,1394721830542801_0.jpg,sgag,dummy,-1
2202,1394771983871119_0.jpg,sgag,dummy,-1
2203,1394778797203771_0.jpg,sgag,dummy,-1
2204,1395358547145796_0.jpg,sgag,dummy,-1
2205,1396044617077189_0.jpg,sgag,dummy,-1
2206,1396097937071857_0.jpg,sgag,dummy,-1
2207,1396132230401761_0.jpg,sgag,dummy,-1
2208,1396337247047926_0.jpg,sgag,dummy,-1
2209,1396339627047688_0.jpg,sgag,dummy,-1
2210,1396702227011428_0.jpg,sgag,dummy,-1
2211,1396728563675461_0.jpg,sgag,dummy,-1
2212,1396922620322722_0.jpg,sgag,dummy,-1
2213,1397552260259758_0.jpg,sgag,dummy,-1
2214,1397636910251293_0.jpg,sgag,dummy,-1
2215,1397682396913411_0.jpg,sgag,dummy,-1
2216,1397693026912348_0.jpg,sgag,dummy,-1
2217,1398309563517361_0.jpg,sgag,dummy,-1
2218,1398311503517167_0.jpg,sgag,dummy,-1
2219,1398354050179579_0.jpg,sgag,dummy,-1
2220,1398376936843957_0.jpg,sgag,dummy,-1
2221,1398953760119608_0.jpg,sgag,dummy,-1
2222,1398967070118277_0.jpg,sgag,dummy,-1
2223,1398982893450028_0.jpg,sgag,dummy,-1
2224,1399075550107429_0.jpg,sgag,dummy,-1
2225,1399132586768392_0.jpg,sgag,dummy,-1
2226,1399637746717876_0.jpg,sgag,dummy,-1
2227,1399698180045166_0.jpg,sgag,dummy,-1
2228,1399783206703330_0.jpg,sgag,dummy,-1
2229,1400117896669861_0.jpg,sgag,dummy,-1
2230,1400255486656102_0.jpg,sgag,dummy,-1
2231,1400517026629948_0.jpg,sgag,dummy,-1
2232,1400776983270619_0.jpg,sgag,dummy,-1
2233,1400783079936676_0.jpg,sgag,dummy,-1
2234,1400898209925163_0.jpg,sgag,dummy,-1
2235,1401135256568125_0.jpg,sgag,dummy,-1
2236,1401549036526747_0.jpg,sgag,dummy,-1
2237,1401559989858985_0.jpg,sgag,dummy,-1
2238,1402233326458318_0.jpg,sgag,dummy,-1
2239,1402291133119204_0.jpg,sgag,dummy,-1
2240,1402300516451599_0.jpg,sgag,dummy,-1
2241,1402824323065885_0.jpg,sgag,dummy,-1
2242,1402870936394557_0.jpg,sgag,dummy,-1
2243,1403518809663103_0.jpg,sgag,dummy,-1
2244,1403520586329592_0.jpg,sgag,dummy,-1
2245,1403521849662799_0.jpg,sgag,dummy,-1
2246,1403542229660761_0.jpg,sgag,dummy,-1
2247,1403551689659815_0.jpg,sgag,dummy,-1
2248,1404149379600046_0.jpg,sgag,dummy,-1
2249,1404170496264601_0.jpg,sgag,dummy,-1
2250,1404229406258710_0.jpg,sgag,dummy,-1
2251,1404231349591849_0.jpg,sgag,dummy,-1
2252,1404690196212631_0.jpg,sgag,dummy,-1
2253,1405475312800786_0.jpg,sgag,dummy,-1
2254,1405582749456709_0.jpg,sgag,dummy,-1
2255,1406073822740935_0.jpg,sgag,dummy,-1
2256,1406221032726214_0.jpg,sgag,dummy,-1
2257,1406248872723430_0.jpg,sgag,dummy,-1
2258,1406293029385681_0.jpg,sgag,dummy,-1
2259,1406822899332694_0.jpg,sgag,dummy,-1
2260,1406826469332337_0.jpg,sgag,dummy,-1
2261,1406842872664030_0.jpg,sgag,dummy,-1
2262,1406846649330319_0.jpg,sgag,dummy,-1
2263,1406890645992586_0.jpg,sgag,dummy,-1
2264,1407346762613641_0.jpg,sgag,dummy,-1
2265,1407381065943544_0.jpg,sgag,dummy,-1
2266,1407407159274268_0.jpg,sgag,dummy,-1
2267,1407444499270534_0.jpg,sgag,dummy,-1
2268,1407466489268335_0.jpg,sgag,dummy,-1
2269,1408158519199132_0.jpg,sgag,dummy,-1
2270,1408161945865456_0.jpg,sgag,dummy,-1
2271,1408165399198444_0.jpg,sgag,dummy,-1
2272,1408209409194043_0.jpg,sgag,dummy,-1
2273,1408940069120977_0.jpg,sgag,dummy,-1
2274,1408977785783872_0.jpg,sgag,dummy,-1
2275,1409002982448019_0.jpg,sgag,dummy,-1
2276,1410044805677170_0.jpg,sgag,dummy,-1
2277,1410479982300319_0.jpg,sgag,dummy,-1
2278,1410833582264959_0.jpg,sgag,dummy,-1
2279,1411431205538530_0.jpg,sgag,dummy,-1
2280,1411451125536538_0.jpg,sgag,dummy,-1
2281,1411465358868448_0.jpg,sgag,dummy,-1
2282,1411475595534091_0.jpg,sgag,dummy,-1
2283,1411501758864808_0.jpg,sgag,dummy,-1
2284,1412089448806039_0.jpg,sgag,dummy,-1
2285,1412175072130810_0.jpg,sgag,dummy,-1
2286,1412767712071546_0.jpg,sgag,dummy,-1
2287,1412791442069173_0.jpg,sgag,dummy,-1
2288,1412856522062665_0.jpg,sgag,dummy,-1
2289,1412869005394750_0.jpg,sgag,dummy,-1
2290,1413397135341937_0.jpg,sgag,dummy,-1
2291,1413575371990780_0.jpg,sgag,dummy,-1
2292,1413608278654156_0.jpg,sgag,dummy,-1
2293,1414173811930936_0.jpg,sgag,dummy,-1
2294,1414233395258311_0.jpg,sgag,dummy,-1
2295,1414258931922424_0.jpg,sgag,dummy,-1
2296,1414305115251139_0.jpg,sgag,dummy,-1
2297,1414305148584469_0.jpg,sgag,dummy,-1
2298,1414314468583537_0.jpg,sgag,dummy,-1
2299,1415074801840837_0.jpg,sgag,dummy,-1
2300,1415256825155968_0.jpg,sgag,dummy,-1
2301,1415276541820663_0.jpg,sgag,dummy,-1
2302,1415288721819445_0.jpg,sgag,dummy,-1
2303,1415848455096805_0.jpg,sgag,dummy,-1
2304,1415953881752929_0.jpg,sgag,dummy,-1
2305,1416063158408668_0.jpg,sgag,dummy,-1
2306,1416508505030800_0.jpg,sgag,dummy,-1
2307,1416579045023746_0.jpg,sgag,dummy,-1
2308,1416610125020638_0.jpg,sgag,dummy,-1
2309,1417210324960618_0.jpg,sgag,dummy,-1
2310,1417317658283218_0.jpg,sgag,dummy,-1
2311,1417322051616112_0.jpg,sgag,dummy,-1
2312,1417324054949245_0.jpg,sgag,dummy,-1
2313,1417347411613576_0.jpg,sgag,dummy,-1
2314,1417999208215063_0.jpg,sgag,dummy,-1
2315,1418071051541212_0.jpg,sgag,dummy,-1
2316,1418098741538443_0.jpg,sgag,dummy,-1
2317,1418767028138281_0.jpg,sgag,dummy,-1
2318,1418770948137889_0.jpg,sgag,dummy,-1
2319,1418807054800945_0.jpg,sgag,dummy,-1
2320,1418868841461433_0.jpg,sgag,dummy,-1
2321,1419454874736163_0.jpg,sgag,dummy,-1
2322,1420187277996256_0.jpg,sgag,dummy,-1
2323,1420264034655247_0.jpg,sgag,dummy,-1
2324,1420419054639745_0.jpg,sgag,dummy,-1
2325,1420494404632210_0.jpg,sgag,dummy,-1
2326,1420907087924275_0.jpg,sgag,dummy,-1
2327,1421088584572792_0.jpg,sgag,dummy,-1
2328,1421254524556198_0.jpg,sgag,dummy,-1
2329,1421587347856249_0.jpg,sgag,dummy,-1
2330,1421768731171444_0.jpg,sgag,dummy,-1
2331,1422457887769195_0.jpg,sgag,dummy,-1
2332,1422529634428687_0.jpg,sgag,dummy,-1
2333,1422675484414102_0.jpg,sgag,dummy,-1
2334,1423161401032177_0.jpg,sgag,dummy,-1
2335,1423260514355599_0.jpg,sgag,dummy,-1
2336,1423903867624597_0.jpg,sgag,dummy,-1
2337,1423985834283067_0.jpg,sgag,dummy,-1
2338,1423993000949017_0.jpg,sgag,dummy,-1
2339,1424077460940571_0.jpg,sgag,dummy,-1
2340,1424603677554616_0.jpg,sgag,dummy,-1
2341,1424672287547755_0.jpg,sgag,dummy,-1
2342,1424956104186040_0.jpg,sgag,dummy,-1
2343,1424962067518777_0.jpg,sgag,dummy,-1
2344,1424975324184118_0.jpg,sgag,dummy,-1
2345,1425506637464320_0.jpg,sgag,dummy,-1
2346,1425714387443545_0.jpg,sgag,dummy,-1
2347,1426035264078124_0.jpg,sgag,dummy,-1
2348,1426064850741832_0.jpg,sgag,dummy,-1
2349,1426136450734672_0.jpg,sgag,dummy,-1
2350,1426189457396038_0.jpg,sgag,dummy,-1
2351,1426263050722012_0.jpg,sgag,dummy,-1
2352,1426306804050970_0.jpg,sgag,dummy,-1
2353,1426510394030611_0.jpg,sgag,dummy,-1
2354,1426829163998734_0.jpg,sgag,dummy,-1
2355,1426922137322770_0.jpg,sgag,dummy,-1
2356,1426956230652694_0.jpg,sgag,dummy,-1
2357,1427157883965862_0.jpg,sgag,dummy,-1
2358,1427470940601223_0.jpg,sgag,dummy,-1
2359,1427665827248401_0.jpg,sgag,dummy,-1
2360,1427715743910076_0.jpg,sgag,dummy,-1
2361,1427726983908952_0.jpg,sgag,dummy,-1
2362,1428304187184565_0.jpg,sgag,dummy,-1
2363,1429505113731139_0.jpg,sgag,dummy,-1
2364,1429741963707454_0.jpg,sgag,dummy,-1
2365,1429743003707350_0.jpg,sgag,dummy,-1
2366,1429746707040313_0.jpg,sgag,dummy,-1
2367,1429773780370939_0.jpg,sgag,dummy,-1
2368,1429853187029665_0.jpg,sgag,dummy,-1
2369,1430008230347494_0.jpg,sgag,dummy,-1
2370,1430751800273137_0.jpg,sgag,dummy,-1
2371,1430764640271853_0.jpg,sgag,dummy,-1
2372,1431130730235244_0.jpg,sgag,dummy,-1
2373,1431520856862898_0.jpg,sgag,dummy,-1
2374,1431694796845504_0.jpg,sgag,dummy,-1
2375,1432228586792125_0.jpg,sgag,dummy,-1
2376,1432831043398546_0.jpg,sgag,dummy,-1
2377,1432944476720536_0.jpg,sgag,dummy,-1
2378,1432987286716255_0.jpg,sgag,dummy,-1
2379,1432997300048587_0.jpg,sgag,dummy,-1
2380,1433666713314979_0.jpg,sgag,dummy,-1
2381,1433676613313989_0.jpg,sgag,dummy,-1
2382,1433679413313709_0.jpg,sgag,dummy,-1
2383,1434364953245155_0.jpg,sgag,dummy,-1
2384,1434455943236056_0.jpg,sgag,dummy,-1
2385,1434578183223832_0.jpg,sgag,dummy,-1
2386,1434609853220665_0.jpg,sgag,dummy,-1
2387,1434620109886306_0.jpg,sgag,dummy,-1
2388,1435044856510498_0.jpg,sgag,dummy,-1
2389,1435230299825287_0.jpg,sgag,dummy,-1
2390,1435258896489094_0.jpg,sgag,dummy,-1
